CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LEYEV,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,REYEV,RPUPILD,RPUPILV,CX,CY,CS,LGX,LGY,RGX,RGY,SKLHEADX,SKLHEADY,SKLHEADZ,SKLV,VIEWER_TIME_TICK
285454,25.21521,1.77059E+12,0.176,0.337,25.035,0.18,501,1,0.105,0.42,1,0.166,0.287,1,0.136,0.354,1,1.#IO,1.#IO,17,1.035,1,1.#IO,1.#IO,18,1.037,1,-4.825,-1.484,68.829,1,4.388,1,1.854,-1.03,66.994,1,4.522,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285455,25.23143,1.77059E+12,0.173,0.338,25.035,0.197,501,1,0.113,0.416,1,0.151,0.27,1,0.132,0.343,1,1.#IO,1.#IO,16,1.035,1,1.#IO,1.#IO,17,1.037,1,-4.825,-1.484,68.829,1,4.13,1,1.854,-1.03,66.994,1,4.271,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285456,25.24797,1.77059E+12,0.17,0.338,25.035,0.213,501,1,0.116,0.416,1,0.155,0.271,1,0.136,0.343,1,1.#IO,1.#IO,16,1.035,1,1.#IO,1.#IO,18,1.037,1,-4.721,-1.452,67.379,1,4.043,1,1.854,-1.025,66.818,1,4.51,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285457,25.26506,1.77059E+12,0.167,0.34,25.035,0.23,501,1,0.1,0.422,1,0.162,0.311,1,0.13,0.366,1,1.#IO,1.#IO,16,1.034,1,1.#IO,1.#IO,18,1.037,1,-4.721,-1.452,67.379,1,4.043,1,1.854,-1.025,66.818,1,4.51,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285458,25.28069,1.77059E+12,0.166,0.342,25.035,0.246,501,1,0.117,0.423,1,0.17,0.302,1,0.144,0.362,1,1.#IO,1.#IO,16,1.035,1,1.#IO,1.#IO,18,1.038,1,-4.721,-1.452,67.379,1,4.043,1,1.854,-1.025,66.818,1,4.51,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285459,25.29707,1.77059E+12,0.165,0.342,25.035,0.262,501,1,0.117,0.421,1,0.178,0.283,1,0.148,0.352,1,1.#IO,1.#IO,16,1.033,1,1.#IO,1.#IO,18,1.039,1,-4.718,-1.449,67.453,1,4.047,1,1.844,-1.007,66.15,1,4.465,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285460,25.31359,1.77059E+12,0.164,0.343,25.035,0.279,501,1,0.127,0.419,1,0.173,0.301,1,0.15,0.359,1,1.#IO,1.#IO,17,1.031,1,1.#IO,1.#IO,18,1.04,1,-4.535,-1.391,64.853,1,4.134,1,1.844,-1.007,66.15,1,4.465,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285461,25.33,1.77059E+12,0,0.344,25.035,0.295,501,1,0.11,0.417,1,0.145,0.287,1,0.127,0.352,1,1.#IO,1.#IO,17,1.029,1,1.#IO,1.#IO,18,1.038,1,-4.535,-1.391,64.853,1,4.134,1,1.844,-1.007,66.15,1,4.465,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285462,25.34659,1.77059E+12,0,0.344,25.035,0.312,501,1,0.119,0.419,1,0.139,0.284,1,0.129,0.352,1,1.#IO,1.#IO,17,1.027,1,1.#IO,1.#IO,18,1.036,1,-4.576,-1.401,65.384,1,4.168,1,1.816,-0.994,65.259,1,4.405,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285463,25.3627,1.77059E+12,0,0.344,25.035,0.328,501,1,0.13,0.412,1,0.155,0.27,1,0.143,0.341,1,1.#IO,1.#IO,16,1.026,1,1.#IO,1.#IO,18,1.033,1,-4.576,-1.401,65.384,1,3.923,1,1.816,-0.994,65.259,1,4.405,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285464,25.37918,1.77059E+12,0,0.344,25.035,0.344,501,1,0.137,0.416,1,0.158,0.26,1,0.147,0.338,1,1.#IO,1.#IO,17,1.027,1,1.#IO,1.#IO,18,1.031,1,-4.576,-1.401,65.384,1,4.168,1,1.816,-0.994,65.259,1,4.405,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285465,25.39606,1.77059E+12,0,0.344,25.035,0.361,501,1,0.143,0.416,1,0.145,0.283,1,0.144,0.35,1,1.#IO,1.#IO,16,1.027,1,1.#IO,1.#IO,18,1.028,1,-4.503,-1.372,64.253,1,3.855,1,1.799,-0.982,64.561,1,4.358,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285466,25.41243,1.77059E+12,0,0.344,25.035,0.378,501,1,0.102,0.425,1,0.146,0.285,1,0.124,0.354,1,1.#IO,1.#IO,17,1.028,1,1.#IO,1.#IO,18,1.025,1,-4.503,-1.372,64.253,1,4.096,1,1.799,-0.982,64.561,1,4.358,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285467,25.42899,1.77059E+12,0,0.345,25.035,0.394,501,1,0.098,0.425,1,0.159,0.29,1,0.129,0.357,1,1.#IO,1.#IO,17,1.025,1,1.#IO,1.#IO,18,1.02,1,-4.503,-1.372,64.253,1,4.096,1,1.799,-0.982,64.561,1,4.358,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285468,25.44553,1.77059E+12,0,0.346,25.035,0.411,501,1,0.104,0.425,1,0.155,0.295,1,0.13,0.359,1,1.#IO,1.#IO,17,1.023,1,1.#IO,1.#IO,17,1.017,1,-4.612,-1.408,65.752,1,4.192,1,1.821,-1.002,65.813,1,4.196,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285469,25.46743,1.77059E+12,0,0.347,25.035,0.433,501,1,0.109,0.425,1,0.152,0.317,1,0.13,0.371,1,1.#IO,1.#IO,17,1.021,1,1.#IO,1.#IO,18,1.015,1,-4.612,-1.408,65.752,1,4.192,1,1.821,-1.002,65.813,1,4.442,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285470,25.4778,1.77059E+12,0.153,0.348,25.035,0.443,501,1,0.122,0.422,1,0.155,0.323,1,0.138,0.372,1,1.#IO,1.#IO,17,1.019,1,1.#IO,1.#IO,18,1.014,1,-4.612,-1.408,65.752,1,4.192,1,1.821,-1.002,65.813,1,4.442,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285471,25.49424,1.77059E+12,0.153,0.348,25.035,0.459,501,1,0.127,0.42,1,0.152,0.3,1,0.14,0.36,1,1.#IO,1.#IO,17,1.017,1,1.#IO,1.#IO,18,1.013,1,-4.672,-1.43,66.539,1,4.242,1,1.816,-1.004,65.77,1,4.439,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285472,25.51066,1.77059E+12,0.152,0.348,25.035,0.476,501,1,0.145,0.418,1,0.146,0.301,1,0.145,0.359,1,1.#IO,1.#IO,17,1.016,1,1.#IO,1.#IO,18,1.012,1,-4.672,-1.43,66.539,1,4.242,1,1.816,-1.004,65.77,1,4.439,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285473,25.5271,1.77059E+12,0.152,0.348,25.035,0.492,501,1,0.14,0.408,1,0.152,0.271,1,0.145,0.34,1,1.#IO,1.#IO,17,1.014,1,1.#IO,1.#IO,18,1.012,1,-4.672,-1.43,66.539,1,4.242,1,1.816,-1.004,65.77,1,4.439,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285474,25.54387,1.77059E+12,0.152,0.348,25.035,0.509,501,1,0.145,0.408,1,0.153,0.271,1,0.148,0.34,1,1.#IO,1.#IO,17,1.012,1,1.#IO,1.#IO,18,1.01,1,-4.69,-1.439,66.796,1,4.258,1,1.824,-1.014,66.064,1,4.459,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285475,25.56093,1.77059E+12,0.152,0.348,25.035,0.526,501,1,0.105,0.427,1,0.155,0.309,1,0.13,0.367,1,1.#IO,1.#IO,17,1.01,1,1.#IO,1.#IO,18,1.009,1,-4.69,-1.439,66.796,1,4.258,1,1.824,-1.014,66.064,1,4.459,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285476,25.5763,1.77059E+12,0.152,0.349,25.035,0.542,501,1,0.148,0.421,1,0.162,0.303,1,0.155,0.362,1,1.#IO,1.#IO,17,1.009,1,1.#IO,1.#IO,18,1.007,1,-4.69,-1.439,66.796,1,4.258,1,1.824,-1.014,66.064,1,4.459,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285477,25.59321,1.77059E+12,0.152,0.349,25.035,0.558,501,1,0.148,0.42,1,0.157,0.304,1,0.152,0.362,1,1.#IO,1.#IO,17,1.009,1,1.#IO,1.#IO,18,1.008,1,-4.672,-1.43,66.539,1,4.242,1,1.85,-1.021,66.928,1,4.518,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285478,25.60957,1.77059E+12,0.152,0.35,25.035,0.575,501,1,0.109,0.429,1,0.162,0.299,1,0.136,0.363,1,1.#IO,1.#IO,17,1.008,1,1.#IO,1.#IO,18,1.009,1,-4.672,-1.43,66.539,1,4.242,1,1.85,-1.021,66.928,1,4.518,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285479,25.62611,1.77059E+12,0.151,0.35,25.035,0.591,501,1,0.118,0.419,1,0.162,0.299,1,0.14,0.359,1,1.#IO,1.#IO,17,1.01,1,1.#IO,1.#IO,18,1.01,1,-4.672,-1.43,66.539,1,4.242,1,1.85,-1.021,66.928,1,4.518,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285480,25.64265,1.77059E+12,0.151,0.35,25.035,0.608,501,1,0.112,0.423,1,0.159,0.306,1,0.136,0.364,1,1.#IO,1.#IO,17,1.013,1,1.#IO,1.#IO,18,1.011,1,-4.693,-1.435,66.849,1,4.262,1,1.821,-1.002,65.813,1,4.442,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285481,25.65864,1.77059E+12,0.15,0.351,25.035,0.624,501,1,0.102,0.43,1,0.15,0.299,1,0.126,0.364,1,1.#IO,1.#IO,17,1.015,1,1.#IO,1.#IO,18,1.012,1,-4.693,-1.435,66.849,1,4.262,1,1.821,-1.002,65.813,1,4.442,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285482,25.67491,1.77059E+12,0.149,0.351,25.035,0.64,501,1,0.114,0.425,1,0.152,0.299,1,0.133,0.362,1,1.#IO,1.#IO,17,1.018,1,1.#IO,1.#IO,18,1.013,1,-4.693,-1.435,66.849,1,4.262,1,1.821,-1.002,65.813,1,4.442,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285483,25.69134,1.77059E+12,0.149,0.351,25.035,0.657,501,1,0.112,0.424,1,0.159,0.301,1,0.135,0.362,1,1.#IO,1.#IO,17,1.018,1,1.#IO,1.#IO,18,1.013,1,-4.612,-1.408,65.752,1,4.192,1,1.84,-1.002,65.958,1,4.452,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285484,25.70794,1.77059E+12,0.149,0.351,25.035,0.673,501,1,0.132,0.417,1,0.138,0.274,1,0.134,0.346,1,1.#IO,1.#IO,17,1.019,1,1.#IO,1.#IO,18,1.013,1,-4.612,-1.408,65.752,1,4.192,1,1.84,-1.002,65.958,1,4.452,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285485,25.72423,1.77059E+12,0.148,0.351,25.035,0.689,501,1,0.132,0.414,1,0.141,0.291,1,0.137,0.353,1,1.#IO,1.#IO,17,1.019,1,1.#IO,1.#IO,18,1.014,1,-4.612,-1.408,65.752,1,4.192,1,1.84,-1.002,65.958,1,4.452,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285486,25.74099,1.77059E+12,0.148,0.351,25.035,0.706,501,1,0.142,0.412,1,0.138,0.285,1,0.14,0.349,1,1.#IO,1.#IO,16,1.021,1,1.#IO,1.#IO,18,1.016,1,-4.686,-1.435,66.917,1,4.015,1,1.859,-1.014,66.474,1,4.487,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285487,25.75769,1.77059E+12,0.148,0.351,25.035,0.723,501,1,0.124,0.417,1,0.138,0.303,1,0.131,0.36,1,1.#IO,1.#IO,17,1.023,1,1.#IO,1.#IO,18,1.017,1,-4.686,-1.435,66.917,1,4.266,1,1.859,-1.014,66.474,1,4.487,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285488,25.77428,1.77059E+12,0.148,0.352,25.035,0.74,501,1,0.117,0.421,1,0.13,0.303,1,0.123,0.362,1,1.#IO,1.#IO,17,1.024,1,1.#IO,1.#IO,18,1.016,1,-4.686,-1.435,66.917,1,4.266,1,1.859,-1.014,66.474,1,4.487,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285489,25.79005,1.77059E+12,0.147,0.352,25.035,0.755,501,1,0.107,0.423,1,0.124,0.306,1,0.116,0.364,1,1.#IO,1.#IO,17,1.025,1,1.#IO,1.#IO,18,1.014,1,-4.681,-1.435,66.719,1,4.253,1,1.806,-0.996,64.898,1,4.381,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285490,25.80633,1.77059E+12,0.147,0.352,25.035,0.772,501,1,0.112,0.426,1,0.163,0.306,1,0.138,0.366,1,1.#IO,1.#IO,17,1.026,1,1.#IO,1.#IO,17,1.012,1,-4.681,-1.435,66.719,1,4.253,1,1.806,-0.996,64.898,1,4.137,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285491,25.82288,1.77059E+12,0.147,0.353,25.035,0.788,501,1,0.115,0.417,1,0.173,0.317,1,0.144,0.367,1,1.#IO,1.#IO,17,1.025,1,1.#IO,1.#IO,17,1.01,1,-4.681,-1.435,66.719,1,4.253,1,1.806,-0.996,64.898,1,4.137,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285492,25.83928,1.77059E+12,0.146,0.353,25.035,0.805,501,1,0.117,0.418,1,0.167,0.304,1,0.142,0.36,1,1.#IO,1.#IO,17,1.026,1,1.#IO,1.#IO,17,1.011,1,-4.754,-1.46,67.729,1,4.318,1,1.864,-1.034,67.403,1,4.297,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285493,25.85591,1.77059E+12,0.146,0.353,25.035,0.821,501,1,0.102,0.426,1,0.153,0.313,1,0.127,0.369,1,1.#IO,1.#IO,16,1.027,1,1.#IO,1.#IO,18,1.012,1,-4.754,-1.46,67.729,1,4.064,1,1.864,-1.034,67.403,1,4.55,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285494,25.87207,1.77059E+12,0.146,0.353,25.035,0.837,501,1,0.109,0.421,1,0.164,0.314,1,0.137,0.368,1,1.#IO,1.#IO,17,1.027,1,1.#IO,1.#IO,18,1.014,1,-4.754,-1.46,67.729,1,4.318,1,1.864,-1.034,67.403,1,4.55,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285495,25.88859,1.77059E+12,0.145,0.354,25.035,0.854,501,1,0.105,0.421,1,0.155,0.299,1,0.13,0.36,1,1.#IO,1.#IO,17,1.025,1,1.#IO,1.#IO,18,1.016,1,-4.53,-1.385,64.47,1,4.11,1,1.85,-1.021,66.928,1,4.518,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285496,25.90494,1.77059E+12,0.145,0.354,25.035,0.87,501,1,0.107,0.421,1,0.155,0.293,1,0.131,0.356,1,1.#IO,1.#IO,17,1.023,1,1.#IO,1.#IO,18,1.018,1,-4.53,-1.385,64.47,1,4.11,1,1.85,-1.021,66.928,1,4.518,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285497,25.92191,1.77059E+12,0.145,0.354,25.035,0.887,501,1,0.098,0.423,1,0.145,0.291,1,0.121,0.356,1,1.#IO,1.#IO,17,1.021,1,1.#IO,1.#IO,18,1.018,1,-4.53,-1.385,64.47,1,4.11,1,1.85,-1.021,66.928,1,4.518,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285498,25.93839,1.77059E+12,0.145,0.354,25.035,0.904,501,1,0.098,0.424,1,0.15,0.291,1,0.124,0.357,1,1.#IO,1.#IO,17,1.021,1,1.#IO,1.#IO,18,1.017,1,-4.69,-1.439,66.796,1,4.258,1,1.825,-1.007,65.933,1,4.45,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285499,25.95445,1.77059E+12,0.145,0.354,25.035,0.92,501,1,0.12,0.421,1,0.16,0.295,1,0.14,0.357,1,1.#IO,1.#IO,17,1.022,1,1.#IO,1.#IO,17,1.016,1,-4.69,-1.439,66.796,1,4.258,1,1.825,-1.007,65.933,1,4.203,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285500,25.9707,1.77059E+12,0.145,0.354,25.035,0.936,501,1,0.128,0.416,1,0.165,0.299,1,0.147,0.357,1,1.#IO,1.#IO,17,1.021,1,1.#IO,1.#IO,17,1.016,1,-4.69,-1.439,66.796,1,4.258,1,1.825,-1.007,65.933,1,4.203,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285501,25.98701,1.77059E+12,0.145,0.354,25.035,0.952,501,1,0.123,0.416,1,0.155,0.32,1,0.139,0.368,1,1.#IO,1.#IO,17,1.021,1,1.#IO,1.#IO,18,1.017,1,-4.672,-1.43,66.539,1,4.242,1,1.872,-1.031,67.515,1,4.557,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285502,26.00359,1.77059E+12,0.145,0.354,25.035,0.969,501,1,0.117,0.421,1,0.152,0.274,1,0.135,0.348,1,1.#IO,1.#IO,17,1.02,1,1.#IO,1.#IO,19,1.018,1,-4.672,-1.43,66.539,1,4.242,1,1.872,-1.031,67.515,1,4.81,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285503,26.02047,1.77059E+12,0.142,0.354,25.035,0.986,501,1,0.11,0.419,1,0.169,0.289,1,0.139,0.354,1,1.#IO,1.#IO,17,1.021,1,1.#IO,1.#IO,18,1.021,1,-4.672,-1.43,66.539,1,4.242,1,1.872,-1.031,67.515,1,4.557,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285504,26.03685,1.77059E+12,0.141,0.354,25.035,1.002,501,1,0.106,0.419,1,0.168,0.286,1,0.138,0.353,1,1.#IO,1.#IO,17,1.023,1,1.#IO,1.#IO,18,1.02,1,-4.69,-1.439,66.796,1,4.258,1,1.835,-1.006,65.788,1,4.441,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285505,26.05344,1.77059E+12,0.14,0.354,25.035,1.019,501,1,0.115,0.417,1,0.158,0.296,1,0.137,0.356,1,1.#IO,1.#IO,17,1.024,1,1.#IO,1.#IO,18,1.019,1,-4.69,-1.439,66.796,1,4.258,1,1.835,-1.006,65.788,1,4.441,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285506,26.0696,1.77059E+12,0.139,0.355,25.035,1.035,501,1,0.099,0.427,1,0.164,0.295,1,0.131,0.36,1,1.#IO,1.#IO,17,1.024,1,1.#IO,1.#IO,18,1.019,1,-4.69,-1.439,66.796,1,4.258,1,1.835,-1.006,65.788,1,4.441,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285507,26.08563,1.77059E+12,0.138,0.355,25.035,1.051,501,1,0.1,0.427,1,0.167,0.292,1,0.134,0.359,1,1.#IO,1.#IO,17,1.025,1,1.#IO,1.#IO,18,1.019,1,-4.69,-1.439,66.796,1,4.258,1,1.864,-1.029,66.796,1,4.509,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285508,26.10216,1.77059E+12,0.138,0.356,25.035,1.067,501,1,0.112,0.419,1,0.155,0.303,1,0.134,0.36,1,1.#IO,1.#IO,17,1.025,1,1.#IO,1.#IO,18,1.02,1,-4.69,-1.439,66.796,1,4.258,1,1.864,-1.029,66.796,1,4.509,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285509,26.1188,1.77059E+12,0.137,0.356,25.035,1.084,501,1,0.114,0.421,1,0.131,0.268,1,0.123,0.344,1,1.#IO,1.#IO,17,1.026,1,1.#IO,1.#IO,18,1.021,1,-4.69,-1.439,66.796,1,4.258,1,1.864,-1.029,66.796,1,4.509,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285510,26.13502,1.77059E+12,0.137,0.356,25.035,1.1,501,1,0.116,0.421,1,0.132,0.284,1,0.124,0.353,1,1.#IO,1.#IO,17,1.027,1,1.#IO,1.#IO,18,1.021,1,-4.754,-1.46,67.729,1,4.318,1,1.816,-1.011,65.109,1,4.395,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285511,26.15166,1.77059E+12,0.136,0.356,25.035,1.117,501,1,0.118,0.422,1,0.134,0.275,1,0.127,0.349,1,1.#IO,1.#IO,17,1.028,1,1.#IO,1.#IO,18,1.021,1,-4.754,-1.46,67.729,1,4.318,1,1.816,-1.011,65.109,1,4.395,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285512,26.1678,1.77059E+12,0.136,0.356,25.035,1.133,501,1,0.11,0.427,1,0.147,0.262,1,0.129,0.345,1,1.#IO,1.#IO,17,1.028,1,1.#IO,1.#IO,18,1.018,1,-4.754,-1.46,67.729,1,4.318,1,1.816,-1.011,65.109,1,4.395,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285513,26.1841,1.77059E+12,0.135,0.356,25.035,1.149,501,1,0.114,0.427,1,0.148,0.267,1,0.131,0.347,1,1.#IO,1.#IO,17,1.027,1,1.#IO,1.#IO,18,1.018,1,-4.659,-1.438,66.173,1,4.219,1,1.845,-1.031,66.309,1,4.476,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285514,26.20124,1.77059E+12,0.135,0.356,25.035,1.166,501,1,0.093,0.429,1,0.177,0.29,1,0.135,0.359,1,1.#IO,1.#IO,17,1.026,1,1.#IO,1.#IO,19,1.017,1,-4.659,-1.438,66.173,1,4.219,1,1.845,-1.031,66.309,1,4.725,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285515,26.21743,1.77059E+12,0.135,0.356,25.035,1.183,501,1,0.087,0.43,1,0.173,0.248,1,0.13,0.339,1,1.#IO,1.#IO,17,1.028,1,1.#IO,1.#IO,19,1.017,1,-4.659,-1.438,66.173,1,4.219,1,1.845,-1.031,66.309,1,4.725,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285516,26.23412,1.77059E+12,0.135,0.356,25.035,1.199,501,1,0.093,0.429,1,0.161,0.239,1,0.127,0.334,1,1.#IO,1.#IO,17,1.027,1,1.#IO,1.#IO,18,1.016,1,-4.539,-1.401,64.403,1,4.106,1,1.833,-1.031,66.236,1,4.471,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285517,26.25052,1.77059E+12,0.135,0.356,25.035,1.216,501,1,0.095,0.434,1,0.142,0.258,1,0.119,0.346,1,1.#IO,1.#IO,17,1.026,1,1.#IO,1.#IO,18,1.015,1,-4.539,-1.401,64.403,1,4.106,1,1.833,-1.031,66.236,1,4.471,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285518,26.26617,1.77059E+12,0.135,0.355,25.035,1.231,501,1,0.122,0.427,1,0.152,0.239,1,0.137,0.333,1,1.#IO,1.#IO,17,1.023,1,1.#IO,1.#IO,18,1.015,1,-4.539,-1.401,64.403,1,4.106,1,1.833,-1.031,66.236,1,4.471,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285519,26.28279,1.77059E+12,0.134,0.355,25.035,1.248,501,1,0.125,0.427,1,0.153,0.245,1,0.139,0.336,1,1.#IO,1.#IO,17,1.021,1,1.#IO,1.#IO,18,1.013,1,-4.539,-1.401,64.403,1,4.106,1,1.794,-1.011,64.977,1,4.386,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285520,26.29915,1.77059E+12,0.134,0.355,25.035,1.264,501,1,0.134,0.428,1,0.148,0.278,1,0.141,0.354,1,1.#IO,1.#IO,17,1.018,1,1.#IO,1.#IO,18,1.011,1,-4.539,-1.401,64.403,1,4.106,1,1.794,-1.011,64.977,1,4.386,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
285521,26.31574,1.77059E+12,0.135,0.355,25.035,1.281,501,1,0.13,0.429,1,0.157,0.256,1,0.144,0.342,1,1.#IO,1.#IO,17,1.015,1,1.#IO,1.#IO,19,1.008,1,-4.539,-1.401,64.403,1,4.106,1,1.794,-1.011,64.977,1,4.63,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77059E+12
